Price,Close,High,Low,Open,Volume
Ticker,EEM,EEM,EEM,EEM,EEM
Date,,,,,
2015-01-02,30.355051040649414,30.699548864066188,30.276754044378546,30.68388946481201,65010000
2015-01-05,29.814815521240234,30.159313348292045,29.76783732298201,30.159313348292045,83166600
2015-01-06,29.689542770385742,29.95574660898357,29.532954736749023,29.8226461830473,52066100
2015-01-07,30.331560134887695,30.355047737850867,30.09667215835723,30.19845674907212,64948700
2015-01-08,30.848308563232422,30.989240155630746,30.73869277947006,30.777842767033263,55081600
2015-01-09,30.74652862548828,30.957926046083028,30.65257521191012,30.942266646032472,38550100
2015-01-12,30.495981216430664,30.691719217836862,30.4568342134944,30.652572214900598,55381800
2015-01-13,30.762184143066406,31.04404733495232,30.51163974732888,30.88745634093517,55565600
2015-01-14,30.589935302734375,30.660401104280428,30.347219100359098,30.4255160947019,83761000
2015-01-15,30.660402297973633,31.10668472956531,30.613424099538964,30.9970719199428,57441600
2015-01-16,30.91878890991211,30.957935929173306,30.589947377320577,30.636925592469687,72675200
2015-01-20,30.87179946899414,30.89528707466495,30.70738025584843,30.85614006963859,57716900
2015-01-21,31.552967071533203,31.58428587040069,31.114515834288554,31.13017224699725,74714900
2015-01-22,32.15584945678711,32.187168264369014,31.568635254892932,31.71739511081814,95318400
2015-01-23,31.913129806518555,32.06972084115846,31.897473391107575,31.960108012928195,52368100
2015-01-26,31.928781509399414,32.030566105380004,31.764362306701805,31.8113405017832,47266100
2015-01-27,31.75653839111328,31.834832406768083,31.545140964775015,31.5529691716504,42525200
2015-01-28,31.412038803100586,31.70956145052441,31.325913590420633,31.67824264832709,56698000
2015-01-29,31.412038803100586,31.43552939811126,31.098859741303468,31.372891793716615,53124400
2015-01-30,30.550790786743164,30.965754437014123,30.550790786743164,30.770016415305154,103745400
2015-02-02,31.09885597229004,31.216296986208732,30.879627370203476,30.950093173244692,50443600
2015-02-03,31.686073303222656,31.72522031194069,31.40421006169231,31.443357070410343,48552700
2015-02-04,31.52947235107422,31.819163708416596,31.482494163373683,31.646913340239003,34900700
2015-02-05,31.717391967773438,31.740882564494992,31.42770049316262,31.435531687645,32092400
2015-02-06,31.177146911621094,31.41203190305485,31.09102171785962,31.247612707723693,64292000
2015-02-09,31.130172729492188,31.23195733402659,31.067538117511468,31.075366323987147,35632500
