Price,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA
Date,,,,,
2015-01-02,0.4824230968952179,0.48601792899680035,0.47475415983712044,0.4824230968952179,113680000
2015-01-05,0.47427478432655334,0.48386095415171526,0.4721179139714885,0.4824230215357024,197952000
2015-01-06,0.45989561080932617,0.47547309165022456,0.4594163094203207,0.474993790261219,197764000
2015-01-07,0.4586973190307617,0.4673248578568716,0.4572593863700916,0.46325072484129143,321808000
2015-01-08,0.4759523570537567,0.47882822230826705,0.463730015428952,0.46396968038981273,283780000
2015-01-09,0.47786954045295715,0.4814643716405947,0.4711592365176198,0.47762990408641576,209540000
2015-01-12,0.4718782305717468,0.4793075011825574,0.4675644614612424,0.4790678362329364,190732000
2015-01-13,0.471159428358078,0.4850593431903704,0.46780428930878404,0.4754731989707154,236720000
2015-01-14,0.47307658195495605,0.47451451476940626,0.4649283721902937,0.4661266400126828,155260000
2015-01-15,0.46972131729125977,0.4793074572950975,0.4694816523635835,0.47643162100773634,188932000
2015-01-16,0.47834885120391846,0.4788281524867948,0.4675644152099725,0.4690023476275521,181512000
2015-01-20,0.47978684306144714,0.48434022009735767,0.4737954762919059,0.48170404843047177,140308000
2015-01-21,0.48649704456329346,0.48769534058904146,0.47379540380744184,0.4771505698278468,144780000
2015-01-22,0.49488505721092224,0.49632298991174056,0.4824230499877134,0.48745575730266516,159712000
2015-01-23,0.49632275104522705,0.49728135333845286,0.4912899890144932,0.4953640916141165,120416000
2015-01-26,0.4941661059856415,0.49656264151438617,0.4910506040844819,0.4941661059856415,133240000
2015-01-27,0.4704403579235077,0.48697646918731785,0.46948172663010923,0.48649713925614096,357948000
2015-01-28,0.4627714455127716,0.47810928987074514,0.46253178053492955,0.47619205575487883,272728000
2015-01-29,0.4740351736545563,0.476671345501662,0.4608542001432035,0.46301109918424205,235340000
2015-01-30,0.46013519167900085,0.4761920005397338,0.45941625396675,0.4706799638091056,298200000
2015-02-02,0.4702005982398987,0.47211783187152956,0.4539041552244606,0.4630109935479951,259604000
2015-02-03,0.48194369673728943,0.48242302666035514,0.4711592877094961,0.47355582304900573,183468000
2015-02-04,0.48314180970191956,0.48865384460565797,0.4790676783150625,0.4805056389698317,181516000
2015-02-05,0.491050660610199,0.49129029704928423,0.4831420867411799,0.48362135961935043,140448000
2015-02-06,0.4888937175273895,0.4963230178539039,0.4867368183547322,0.49057128672681777,210524000
