Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-01-02,24.19260025024414,24.659502293956603,23.754464067072234,24.648437592390618,212818400
2015-01-05,23.51105499267578,24.042128572510556,23.325180168263614,23.962467451123523,257142000
2015-01-06,23.513269424438477,23.7721672375332,23.15258108261458,23.575227702283048,263188400
2015-01-07,23.84298324584961,23.942558834690647,23.610637954237987,23.721278247722207,160423600
2015-01-08,24.75908088684082,24.816614303203295,24.05319538405384,24.170475495010283,237458000
2015-01-09,24.7856388092041,25.060026262015647,24.387333080738237,24.931683117483658,214798000
2015-01-12,24.17490005493164,24.922827705158852,24.075324482860438,24.916189558785653,198603200
2015-01-13,24.38954734802246,24.96045168588844,24.09967031003242,24.657296664253337,268367600
2015-01-14,24.296606063842773,24.449288501616856,24.008940661725582,24.128432366224875,195826400
2015-01-15,23.637184143066406,24.354132526775988,23.601780139150986,24.340856236337245,240056000
2015-01-16,23.45352554321289,23.805362503417978,23.27871370223808,23.68365752291758,314053200
2015-01-20,24.05762481689453,24.112944961639695,23.566381661439586,23.86289682691998,199599600
2015-01-21,24.241287231445312,24.57541967816757,23.958046682410192,24.108517538238907,194303600
2015-01-22,24.871932983398438,24.88742255363768,24.278901069867082,24.398392763814055,215185600
2015-01-23,25.000282287597656,25.17066760238957,24.679424412910738,24.84981141593961,185859200
2015-01-26,25.02682876586914,25.305642719304203,24.960445616732773,25.168448176577243,222460000
2015-01-27,24.15056037902832,24.889638333300006,24.126219382172156,24.876360351591465,382274800
2015-01-28,25.51585578918457,26.137655187863214,25.51585578918457,26.029226519367846,585908400
2015-01-29,26.310258865356445,26.374430430207553,25.571180918654623,25.73935461660109,337745600
2015-01-30,25.925233840942383,26.55366988452238,25.856635712406298,26.199621290376125,334982000
2015-02-02,26.250513076782227,26.370004785647765,25.68624864341562,26.122171630877833,250956400
2015-02-03,26.254941940307617,26.352304250420058,26.024809927632663,26.22174951466699,207662800
2015-02-04,26.456302642822266,26.666520183230848,26.179701948787283,26.221745794516334,280598800
2015-02-05,26.64513397216797,26.70955879365363,26.491847269498656,26.66290499248517,168984800
2015-02-06,26.42076301574707,26.714006091744032,26.314128399521028,26.662909949721197,174826400
2015-02-09,26.59626007080078,26.62291744894482,26.309681391456404,26.336340464499866,155559200
2015-02-10,27.107210159301758,27.136091242542914,26.694005586143845,26.696225904162972,248034000
2015-02-11,27.74256706237793,27.751453418127294,27.21384160703351,27.273822389717918,294247200
2015-02-12,28.093576431274414,28.320174313577628,27.895859634991865,28.004714549879026,297898000
2015-02-13,28.23131561279297,28.27574571104656,27.913635495070917,28.27574571104656,217088800
2015-02-17,28.397933959960938,28.63119623716081,28.19577309373441,28.322400751240114,252609600
2015-02-18,28.59564781188965,28.6089765023717,28.313511434089126,28.353499200434882,179566800
2015-02-19,28.535661697387695,28.664511338711634,28.50900431980301,28.542326041783866,149449600
2015-02-20,28.768924713134766,28.768924713134766,28.446802295850947,28.573428232665083,195793600
2015-02-23,29.54646873474121,29.54646873474121,28.804475521420645,28.88445106110666,283896400
2015-02-24,29.362079620361328,29.679761449931537,29.139925727442076,29.53313906705298,276912400
2015-02-25,28.611196517944336,29.235451763904805,28.469018171309017,29.226563710478064,298846800
2015-02-26,28.973304748535156,29.073273303207596,28.126899121283763,28.611192887820746,365150000
2015-02-27,28.53788185119629,29.006626557541264,28.489007738512104,28.87999725018723,248059200
2015-03-02,28.677845001220703,28.94220867411443,28.502344918685864,28.713390437364257,192386800
2015-03-03,28.737831115722656,28.77337655633723,28.455694689269144,28.648970903986015,151265200
2015-03-04,28.555660247802734,28.782258170449772,28.506789509388113,28.680069276765426,126665200
2015-03-05,28.082473754882812,28.602313038496664,27.93807338891241,28.564547284367382,226068400
2015-03-06,28.124677658081055,28.740043089670174,28.049146161056143,28.524553579488252,291368400
2015-03-09,28.244640350341797,28.784475968478535,27.782559935616113,28.426806439526047,354114000
2015-03-10,27.66037368774414,28.262410360171007,27.502644672745152,28.082466301280466,275426400
2015-03-11,27.156091690063477,27.718140774053996,27.127212293835008,27.71369844190335,275756000
2015-03-12,27.647043228149414,27.74701346773055,27.020569500724587,27.17163417162344,193450800
2015-03-13,27.45599365234375,27.858093275490027,27.231619482991277,27.635939424321684,207309200
2015-03-16,27.758129119873047,27.758129119873047,27.296050296116164,27.52042451473041,143497200
2015-03-17,28.222431182861328,28.284634002627094,27.91363740266719,27.969175876729444,204092400
2015-03-18,28.540109634399414,28.693396356113592,28.073586818847133,28.21354315504293,261083600
2015-03-19,28.324623107910156,28.713392444685393,28.302408056217246,28.60231549132104,183238000
2015-03-20,27.96917152404785,28.52455448333958,27.80477814097911,28.491232760007673,274780400
2015-03-23,28.260202407836914,28.402380793361047,28.10691564739056,28.24020936685698,150838800
2015-03-24,28.144676208496094,28.44458191910523,28.11579511873549,28.264639509679526,131369200
2015-03-25,27.40934181213379,28.17355160991336,27.40934181213379,28.111348802168397,206620800
2015-03-26,27.600393295288086,27.742571620841588,27.236061124194826,27.271606553032868,190291600
2015-03-27,27.38047218322754,27.702594707423156,27.30494065972236,27.673715306359412,158184800
2015-03-30,28.073583602905273,28.080247947451227,27.547078350082643,27.558186720925512,188398800
2015-03-31,27.642610549926758,28.10024705323261,27.62705984432607,28.0113851519859,168362400
2015-04-01,27.602617263793945,27.795891733269624,27.34713998434433,27.72924489692644,162485600
2015-04-02,27.84032440185547,27.89364085892032,27.589291125563008,27.77589957273979,128880400
2015-04-06,28.291296005249023,28.32684143925686,27.620392039897094,27.65149344720416,148776000
2015-04-07,27.993616104125977,28.462359318870586,27.986951757669406,28.35572638576562,140049200
2015-04-08,27.902530670166016,28.080254475572733,27.762574317465607,27.958069147493138,149316800
2015-04-09,28.115793228149414,28.12023725469051,27.693702231319484,27.958064183930947,129936000
2015-04-10,28.235755920410156,28.260192981167595,27.82699362210292,27.98027863651839,160752000
2015-04-13,28.180213928222656,28.562320494539065,28.126897481831673,28.51788701523125,145460400
2015-04-14,28.05803680419922,28.277968679310423,27.97139692324936,28.213543848237514,102098400
2015-04-15,28.1646671295166,28.242420644379937,27.99360939681727,28.082471283046583,115881600
2015-04-16,28.029155731201172,28.235758915493303,28.01582704024673,28.053592794550752,113476000
2015-04-17,27.713701248168945,28.022495058348138,27.64927640861287,27.891425060385696,207828000
2015-04-20,28.346830368041992,28.462349622032768,27.806996455276874,27.895858332523268,188217200
2015-04-21,28.193546295166016,28.480123273997965,28.1402281501234,28.457909922579294,129740400
2015-04-22,28.57343101501465,28.6289694851199,28.062478106986084,28.211320800092256,150618000
2015-04-23,28.806697845458984,28.97331328225374,28.466802625581657,28.502348065649812,183083600
2015-04-24,28.942209243774414,29.019964463143953,28.70894697546523,28.988863053356024,178103600
2015-04-27,29.46870994567871,29.575346245548285,29.135479135634252,29.393178442287084,387816800
2015-04-28,29.004409790039062,29.888581275967137,28.784479620133364,29.870811948737703,475696000
2015-04-29,28.577878952026367,29.23323231097932,28.50234743590019,28.915553845613523,253544400
2015-04-30,27.80255889892578,28.57787547888214,27.675931252944945,28.57787547888214,332781600
2015-05-01,28.6467342376709,28.90887750637952,27.835874155497518,28.013596193482464,234050400
2015-05-04,28.59120750427246,29.006637620531052,28.49345924162338,28.768931310016274,203953200
2015-05-05,27.94695281982422,28.535659120311355,27.942508794028523,28.46901229256979,197085600
2015-05-06,27.77145767211914,28.15800495791627,27.404903422444445,28.11579517734717,288564000
2015-05-07,27.9432315826416,28.126158622234403,27.666608877322254,27.833920256290526,175763600
2015-05-08,28.469703674316406,28.469703674316406,28.132849635444217,28.26000621009435,222201600
2015-05-11,28.17969512939453,28.456316106647098,28.025768130626794,28.41839260613247,168143200
2015-05-12,28.07930564880371,28.304617032312276,27.845069087437746,28.01907261211921,192640000
2015-05-13,28.110538482666016,28.373775078379587,28.079307166393143,28.14176979893889,138776800
2015-05-14,28.76639175415039,28.76639175415039,28.367076908669137,28.4228473476667,180814000
2015-05-15,28.726247787475586,28.886866975073346,28.601322509112556,28.793173016301076,152832000
2015-05-18,29.043018341064453,29.161251415641654,28.634778263125877,28.63924085196594,203531600
2015-05-19,29.016252517700195,29.196948238276978,28.920325569814313,29.154562149952394,178532800
2015-05-20,29.014019012451172,29.219253864567587,28.853399840541243,29.000634648785045,145819600
2015-05-21,29.310720443725586,29.364261306407442,28.96271334618968,29.016254208871537,158921600
2015-05-22,29.567264556884766,29.66319151483739,29.31295140420748,29.35757049383677,182384000
2015-05-26,28.915861129760742,29.64980214028677,28.804320232449268,29.58064732858694,282790400
2015-05-27,29.455724716186523,29.50480299340374,29.0117940322109,29.076486268201553,183332800
2015-05-28,29.397722244262695,29.435645745544992,29.246028239133516,29.41556919850586,122933200
2015-05-29,29.06310272216797,29.324108074389464,28.978330531136447,29.275029795787933,203538000
2015-06-01,29.12109375,29.310714622542058,29.011785857509594,29.063093713249128,128451200
2015-06-02,28.991714477539062,29.147871068876178,28.848942250608214,28.96940493422302,134670400
2015-06-03,29.027402877807617,29.210331588659578,28.978324609235536,29.147868956651138,123934000
2015-06-04,28.85786247253418,29.13002254734294,28.75747634093119,28.906940742021543,153800400
2015-06-05,28.69947052001953,28.931477484587052,28.634778299566968,28.889091400447338,142507200
2015-06-08,28.509859085083008,28.824405288183716,28.293469433641413,28.75524706027214,210699200
2015-06-09,28.425085067749023,28.572319885753103,28.02353881333458,28.26446588519156,224301600
2015-06-10,28.750782012939453,28.85339772951078,28.521006340947945,28.53662199807562,156349200
2015-06-11,28.686086654663086,29.040785884994175,28.66154752152306,28.817704094251404,141563600
